Movie_id,Language,Movie_Name,Genres,Year of Release,Popularity,Vote_Average,Vote_Count,Adult
8954,en,Reservation Road,Crime Drama Thriller,2007-09-13,9.071,6.5,312,False
28058,it,Ercole al centro della terra,Adventure Fantasy Horror,1961-11-16,4.728,6.7,57,False
614869,en,The Dustwalker,Science Fiction Thriller,2020-12-09,4.134,4.577,13,False
39988,it,L'ultimo treno della notte,Horror Thriller,1975-04-09,4.204,5.918,73,False
16229,en,Prozac Nation,Drama Romance,2001-09-08,10.761,6.404,251,False
375170,zh,紅衣小女孩,Horror Thriller,2015-11-17,13.015,6.0,60,False
63831,fr,Le Gamin au vélo,Drama,2011-05-18,10.955,7.115,347,False
24102,en,The Land Before Time VII: The Stone of Cold Fire,Adventure Animation Drama Family,2000-12-05,17.005,6.095,241,False
747876,en,Savage X Fenty Show Vol. 2,Documentary Music,2020-10-01,3.549,7.759,29,False
339533,en,San Andreas Quake,Action Science Fiction TV Movie,2015-05-19,8.22,4.294,165,False
133790,en,Clear History,Comedy,2013-08-10,6.707,6.128,270,False
720201,en,Marcus,Drama,2022-07-15,2.429,0.0,0,False
2927,en,Moon 44,Science Fiction,1990-02-15,6.698,5.111,95,False
660327,fr,Petite fleur,Comedy,2022-06-08,2.913,5.632,19,False
648457,ja,DEEMO サクラノオト -あなたの奏でた音が、今も響く-,Animation Drama Fantasy Mystery Romance,2022-02-25,3.532,7.3,3,False
167810,en,Lost River,Drama Fantasy Thriller,2015-04-08,10.964,5.779,534,False
1072568,ro,"Romina, VTM",Comedy Romance,2023-01-02,2.049,1.0,1,False
19051,en,The New Adventures of Pippi Longstocking,Adventure Family Fantasy,1988-07-06,8.198,5.8,63,False
480638,en,The Perfect Christmas Present,Romance TV Movie,2017-11-04,11.749,6.4,74,False
59480,ja,ガメラ2 レギオン襲来,Fantasy Horror Science Fiction,1996-07-12,8.338,7.7,90,False
42341,ja,容疑者Xの献身,Crime Drama Mystery,2008-10-04,8.487,7.4,90,False
744939,en,Feliz NaviDAD,Romance TV Movie,2020-11-21,4.031,5.667,15,False
567714,en,The Roads Not Taken,Drama,2020-03-13,5.83,5.614,66,False
205048,fr,Oggy et les cafards,Animation Comedy Family,2013-08-07,14.216,6.8,49,False
704630,en,Asylum: Twisted Horror & Fantasy Tales,Comedy Horror Science Fiction,2020-07-02,4.773,6.154,26,False
26603,en,Vice Versa,Comedy Fantasy,1988-02-25,7.218,5.897,165,False
353066,en,The Vanishing of Sidney Hall,Drama Mystery Romance,2018-03-02,12.248,6.685,213,False
86467,en,Bel Ami,Drama Romance,2012-03-09,9.481,5.255,457,False
30707,en,Star 80,Drama,1983-11-10,8.561,6.583,96,False
423236,is,Ég Man Þig,Drama Horror Mystery Thriller,2017-05-05,7.915,6.1,143,False
83202,en,Roller Coaster Rabbit,Animation Comedy Family,1990-06-15,4.176,6.596,57,False
32916,en,Scooby-Doo! Abracadabra-Doo,Animation Comedy Family Fantasy Mystery,2010-02-16,13.348,7.779,204,False
567973,vi,Hai Phượng,Action Drama Thriller,2019-02-22,9.084,6.504,135,False
124294,ko,R2B: 리턴 투 베이스,Action Drama Romance,2012-08-14,7.672,6.2,75,False
653574,en,Dick Johnson Is Dead,Documentary,2020-01-23,8.987,7.351,104,False
94684,ja,ギョ,Animation Horror,2012-02-15,6.209,5.181,69,False
209249,en,The Love Punch,Comedy,2014-01-13,10.734,6.0,374,False
27607,en,Parents,Comedy Horror,1989-01-27,5.756,5.9,130,False
888257,en,Ghosts of the Ozarks,Horror Mystery Western,2022-02-04,2.575,5.9,13,False
50512,en,Anna Karenina,Drama Romance,1997-04-04,10.559,6.195,110,False
13650,en,Delirious,Comedy Drama Romance,2006-09-26,5.617,6.3,75,False
786918,fr,Les Promesses,Drama,2022-01-26,17.853,6.552,67,False
788672,en,400 Bullets,Action War,2021-03-02,7.073,7.016,61,False
972671,pt,Duetto,Drama,2022-09-29,1.693,0.0,0,False
836950,es,Ama,Drama,2021-06-04,6.06,6.5,47,False
333674,en,Intruders,Drama Horror Thriller,2016-01-15,13.251,5.921,400,False
405882,en,Don't Kill It,Fantasy Horror,2016-08-27,20.398,6.06,182,False
497802,en,Pandas,Documentary,2018-04-06,8.64,8.2,43,False
554285,en,Butter,Drama,2020-02-25,7.995,6.4,15,False
670336,fa,شنای پروانه,Drama Mystery,2020-02-01,2.427,7.7,3,False
16250,en,Love Comes Softly,TV Movie Western,2003-04-13,7.727,6.752,111,False
21915,en,Booty Call,Comedy,1997-02-26,13.239,5.3,86,False
13580,en,The Spy Who Came in from the Cold,Drama Thriller,1965-12-16,12.946,7.044,228,False
38157,en,Wishmaster 4: The Prophecy Fulfilled,Fantasy Horror,2002-06-10,14.651,4.601,114,False
673407,ko,불량탐정: 먹이사슬,Crime Drama Romance,2020-01-22,6.648,6.0,1,False
435601,ko,브이아이피,Action Crime Thriller,2017-08-23,15.888,7.91,173,False
629585,en,Top Gear: The Patagonia Special,Adventure TV Movie,2015-03-30,1.218,8.0,1,False
972482,pt,A Face Oculta do Feminismo,Documentary,2022-04-01,0.6,9.0,2,False
17922,ja,ゴルゴ13,Action Animation Crime,1983-05-07,11.441,6.4,55,False
517468,fr,La Vérité,Drama,2019-10-10,8.377,6.112,205,False
537681,en,Giant Little Ones,Drama,2019-01-03,12.56,7.316,212,False
505,en,Johnny Handsome,Crime Drama,1989-09-12,9.513,6.3,209,False
9514,de,Werner - Das muss kesseln!!!,Action Animation Comedy,1996-06-27,5.69,5.886,88,False
19823,en,Dolan's Cadillac,Thriller,2009-10-23,8.335,5.7,111,False
185664,ja,団鬼六　修道女縄地獄,Drama,1984-05-25,38.699,6.2,5,False
41472,ja,花と蛇,Drama Horror Romance Thriller,2004-03-13,7.258,5.25,32,False
18113,en,National Lampoon Presents Dorm Daze,Comedy,2003-09-26,9.812,5.083,119,False
607528,da,"Ser du månen, Daniel",Drama,2019-08-29,4.56,7.15,40,False
665657,cn,家有囍事2020,Comedy,2020-01-25,1.4,6.0,1,False
26954,en,Puppet Master II,Horror,1990-02-07,6.88,6.1,142,False
272691,ko,해무,Drama Thriller,2014-08-13,12.435,6.909,127,False
542830,fr,Nous finirons ensemble,Comedy Drama,2019-05-01,8.784,6.709,635,False
511789,en,I Hate Kids,Comedy,2019-01-18,6.033,5.936,39,False
20051,en,Dad's Army,Comedy War,1971-03-12,6.02,4.4,73,False
27396,en,Brannigan,Action Crime Drama Thriller,1975-03-21,4.86,5.793,70,False
842239,fr,La Croisade,Comedy,2021-12-22,2.569,5.533,30,False
27150,en,Silent Rage,Action Horror Romance Science Fiction,1982-04-02,9.957,5.992,128,False
3107,ja,怪獣総進撃,Action Science Fiction,1968-08-01,11.275,6.8,180,False
313867,en,Roald Dahl's Esio Trot,Comedy Romance,2015-01-02,7.01,6.786,103,False
48564,en,Villa Rides,Western,1968-05-29,6.208,6.279,43,False
294564,en,Tom and Jerry: The Classic Collection Volume 9,Animation,2004-04-05,2.165,6.9,5,False
25750,en,Children of the Corn IV: The Gathering,Horror,1996-10-08,10.661,4.439,114,False
386861,ko,P.S. 걸,Romance Thriller,2016-02-04,7.646,5.7,11,False
655031,en,The Final Level: Escaping Rancala,Action Adventure Fantasy Science Fiction,2019-12-07,4.828,4.156,16,False
456086,en,Support the Girls,Comedy Drama,2018-08-24,8.509,6.0,130,False
584178,id,Ghost Writer,Comedy Drama Horror,2019-06-04,1.224,7.467,15,False
583198,ru,Разжимая кулаки,Drama,2021-09-25,1.682,6.958,12,False
1014386,hi,जोगी,Crime Drama,2022-09-16,2.388,6.6,8,False
13982,en,8 Heads in a Duffel Bag,Comedy Crime,1997-04-18,10.629,4.939,132,False
560964,hi,जंगली,Action Adventure,2019-03-29,15.45,6.689,90,False
63686,en,Thor: Tales of Asgard,Action Adventure Animation,2011-05-16,5.163,6.33,141,False
423414,en,Last Rampage,Crime Drama Thriller,2017-09-22,6.31,5.7,44,False
140222,en,Love and Honor,Drama Romance,2013-03-22,17.156,6.099,322,False
209244,en,Are You Here,Comedy,2013-09-07,16.004,5.243,237,False
570,fr,À ma soeur!,Drama,2001-03-07,10.06,6.2,168,False
918287,en,I Used to Be Funny,Comedy Drama,,1.356,0.0,0,False
42358,en,Cold Sweat,Action Thriller,1970-12-18,8.97,6.0,51,False
356084,ja,レイプゾンビ4 LUST OF THE DEAD クローン巫女大戦,Horror,2014-08-02,12.538,6.8,4,False
15598,en,Alfie,Comedy Drama Romance,1966-03-29,13.323,6.545,166,False
916427,en,Dreaming Walls: Inside the Chelsea Hotel,Documentary,2022-07-08,2.009,6.0,3,False
21029,en,Revenge of the Nerds IV: Nerds In Love,Comedy,1994-09-10,8.327,4.619,84,False
1035932,en,A Miracle Before Christmas,Comedy Drama Romance TV Movie,2022-12-08,3.549,6.3,3,False
949218,es,S.O.S. Mamis: La película,Comedy,2022-03-18,11.148,6.929,28,False
993882,ko,하숙집 오!번지,Romance,2022-02-22,1.047,2.0,1,False
107257,en,A Perfect Ending,Drama Romance,2012-06-01,11.603,6.294,97,False
403431,en,Brigsby Bear,Comedy Drama,2017-07-27,8.709,7.2,318,False
73344,en,"New Crouching Tiger, Hidden Dragon",Action,2004-06-22,1.458,4.9,7,False
11498,en,Dead Again,Mystery Romance Thriller,1991-08-23,8.945,6.451,306,False
45781,en,Hole in One,Comedy,2009-09-12,19.452,4.14,86,False
949909,id,Kuntilanak 3,Horror,2022-04-30,4.189,4.6,5,False
725030,ja,℃-ute (910)の日スペシャルコンサート 2014 Thank you ベリキュー！in 日本武道館［前編］,,2014-09-10,0.6,0.0,0,False
737766,en,If I Only Had Christmas,Romance TV Movie,2020-11-29,5.097,7.02,25,False
550353,cn,三夫,Drama,2018-11-25,5.531,4.733,15,False
1041581,en,As Far as They Can Run,Documentary,2022-11-11,0.976,3.0,1,False
29339,en,Nicholas Nickleby,Action Adventure Drama Family,2002-12-27,10.387,6.897,145,False
21614,hi,Hera Pheri,Comedy Crime,2000-03-31,6.809,7.053,190,False
259954,en,5 to 7,Comedy Romance,2014-04-19,10.609,7.242,333,False
664301,en,I Used to Go Here,Comedy Drama Romance,2020-09-17,7.553,5.591,55,False
31679,en,Eyewitness,Drama Thriller,1981-02-13,8.647,5.648,81,False
10004,en,Desperation,Drama Fantasy Horror Mystery Thriller,2006-05-23,8.351,5.575,166,False
39319,ja,テイルズ オブ ヴェスペリア～The First Strike～,Action Adventure Animation Fantasy,2009-10-03,9.087,6.3,32,False
783570,fr,C'est magnifique !,Comedy Drama,2022-06-01,4.176,5.641,32,False
291460,en,Lost in the White City,Drama,2014-08-29,4.154,4.8,9,False
395883,en,Andron,Action Science Fiction,2015-11-08,9.441,3.802,116,False
18688,en,Charro!,Action Drama Western,1969-03-13,6.318,5.6,34,False
151933,en,Dead in Tombstone,Action Drama Fantasy Horror Western,2013-10-01,12.721,5.038,158,False
835961,en,Snakehead,Action Crime Drama,2021-10-29,4.724,6.3,15,False
28169,en,The Toxic Avenger Part III: The Last Temptation of Toxie,Comedy Horror Science Fiction,1989-11-24,7.747,5.055,91,False
17474,en,The Man in the Moon,Drama Family Romance,1991-09-30,10.973,7.414,238,False
882102,en,A Naija Christmas,Comedy Romance,2021-12-16,8.619,6.845,42,False
563103,ko,도어락,Crime Mystery Thriller,2018-12-05,11.525,7.361,97,False
529569,ko,목격자,Thriller,2018-08-15,6.436,6.887,71,False
29903,en,Barbarian Queen,Adventure Fantasy,1985-11-30,6.955,4.538,52,False
753756,fr,Connectés,Comedy Thriller,2020-11-12,7.547,4.622,115,False
779548,en,Before I Go,Comedy Drama,2021-07-20,3.049,5.167,6,False
13220,en,Splinter,Horror Thriller,2008-10-31,11.268,6.1,582,False
473736,ko,로마의 휴일,Comedy Drama,2017-08-30,2.714,7.2,4,False
145197,en,Upstream Color,Drama Science Fiction,2013-04-05,13.665,6.424,633,False
590575,en,Beneath Us,Horror Thriller,2020-03-06,6.394,6.062,65,False
552643,ko,아내의 애인2,Drama Romance,2018-06-14,11.517,0.0,0,False
264264,zh,太平轮（上）,Drama,2014-12-02,4.173,5.362,29,False
56373,it,I giorni dell'ira,Western,1967-12-19,7.391,7.0,114,False
411638,es,Tarde para la ira,Thriller,2016-09-09,12.2,6.559,391,False
31863,en,True Believer,Crime Drama,1989-02-17,7.633,6.3,78,False
10773,en,Mrs. Henderson Presents,Comedy Drama,2005-09-08,7.875,6.726,184,False
415381,ru,Легенда о Коловрате,Action Adventure Fantasy,2017-11-30,9.679,6.275,118,False
26617,en,Five Easy Pieces,Drama,1970-09-12,9.92,7.197,407,False
607365,fr,Kandisha,Horror,2022-03-24,5.522,6.083,12,False
225925,en,Spider-Man Strikes Back,Action Adventure Family Fantasy TV Movie,1978-12-21,9.623,5.5,41,False
3025,en,The Two Faces of Dr. Jekyll,Horror Romance Science Fiction,1960-10-24,7.578,6.363,84,False
59990,pt,O Pagador de Promessas,Drama,1962-04-17,5.256,8.1,90,False
690544,ko,어린 처제 4,Romance,2020-04-19,6.434,8.2,2,False
74795,fr,Voir la mer,Comedy Drama,2011-05-03,1.925,5.5,20,False
316002,en,Accidental Love,Comedy Romance,2015-02-10,12.632,4.204,287,False
804755,en,Agnes,Horror,2021-12-10,4.597,4.341,22,False
84228,en,Julia X,Horror,2011-09-24,14.975,5.045,89,False
837139,ru,Смайлик,Romance,2015-10-22,1.005,0.0,0,False
291328,en,Rules Don't Apply,Comedy Drama Romance,2016-11-23,11.927,5.771,431,False
9260,en,Welcome to Collinwood,Comedy Crime,2002-05-24,8.053,6.178,163,False
34069,de,Cargo,Mystery Science Fiction Thriller,2009-09-24,9.276,5.892,323,False
790547,fr,"Legacy, notre héritage",Documentary,2021-01-26,2.753,8.3,20,False
905066,en,Out Knives,,,0.6,0.0,0,False
28973,en,A King in New York,Comedy Drama,1957-09-12,11.821,6.949,158,False
17641,en,National Velvet,Drama Family,1945-01-26,8.039,7.365,89,False
42635,en,"Rachel, Rachel",Drama Romance,1968-08-26,5.642,6.317,41,False
10425,en,The Death and Life of Bobby Z,Action Crime Drama Thriller,2007-07-23,12.215,6.16,315,False
540734,pt,Eduardo e Mônica,Drama Romance,2022-01-20,3.926,7.794,51,False
83761,fa,زندگی و دیگر هیچ,Drama,1992-09-01,7.214,7.6,100,False
51531,en,Grandma Got Run Over by a Reindeer,Animation Comedy Family,2000-10-31,5.799,5.622,37,False
979296,en,Sonic Drone Home,Action Animation Comedy Family Science Fiction,2022-05-24,32.757,6.8,26,False
59045,it,Ro.Go.Pa.G.,Comedy Drama,1963-02-19,6.231,7.243,101,False
11580,it,Don Camillo monsignore... ma non troppo,Comedy,1961-10-07,9.308,6.872,141,False
51980,fr,Germinal,Drama Romance,1993-09-29,10.032,6.707,261,False
48624,ja,超神伝説 うろつき童子,Action Animation Fantasy Horror,1989-03-18,10.325,6.1,77,False
127501,hi,बर्फी!,Comedy Drama Romance,2012-09-13,9.46,7.47,264,False
838150,ro,Întregalde,Drama Thriller,2021-08-06,1.603,6.636,11,False
26542,en,A Flintstone Christmas,Animation Comedy Family TV Movie,1977-12-07,5.629,6.5,38,False
26935,ko,8월의 크리스마스,Drama Romance,1998-01-24,7.809,7.779,61,False
37991,it,Il compagno Don Camillo,Comedy History,1965-09-18,7.781,7.1,149,False
110410,cn,毒戰,Action Crime Drama,2012-11-15,9.962,6.831,216,False
753583,en,Secrets of the Saqqara Tomb,Documentary,2020-10-28,14.13,7.4,109,False
1038265,en,Karnasubarner Guptodhon,,,0.6,0.0,0,False
14073,hi,जोधा अकबर,Drama History Romance,2008-02-13,16.245,7.381,206,False
786415,en,Iké Boys,Adventure Fantasy,2022-10-11,2.495,7.0,1,False
763073,en,Trees of Peace,Drama,2021-04-01,12.381,7.395,57,False
14452,en,Kill Switch,Action Thriller,2008-10-06,14.601,4.744,78,False
11053,it,Piedone a Hong Kong,Action Comedy Drama Thriller,1975-06-26,7.74,6.135,115,False
119423,de,Conan,Action Adventure Fantasy TV Movie,1997-09-22,6.279,6.3,17,False
470894,en,At First Light,Science Fiction Thriller,2018-10-05,8.735,5.703,106,False
17464,en,Breakin' 2: Electric Boogaloo,Drama Music,1984-12-21,6.856,5.045,66,False
13346,en,Lucas,Comedy Drama Romance,1986-03-28,11.523,6.671,184,False
45773,en,Aberration,Horror Science Fiction,1997-09-11,2.874,4.722,18,False
519106,fr,En liberté !,Comedy Crime Drama Romance,2018-10-06,9.278,6.068,398,False
17740,en,Powder Blue,Drama,2009-05-08,11.764,6.093,182,False
2731,fr,Indochine,Drama Romance,1992-04-15,11.687,7.1,173,False
23069,en,Benji,Adventure Family Romance,1974-10-17,8.86,6.173,124,False
14750,en,Mischief,Comedy Romance,1985-02-08,10.981,6.904,109,False
797840,it,Siccità,Comedy Drama,2022-09-29,5.618,6.83,91,False
747987,nl,Rookie,Drama,2021-09-08,1.844,6.5,4,False
515114,en,Honey: Rise Up and Dance,Drama Music,2018-04-03,11.97,7.0,79,False
399363,en,Wendy,Adventure Drama Fantasy,2020-02-28,11.595,5.848,102,False
331044,en,Valley of the Gods,Drama Fantasy,2020-09-17,4.926,6.0,17,False
623958,en,The Bay of Silence,Thriller,2020-08-20,7.48,4.5,86,False
32740,hi,कृष,Action Science Fiction,2006-06-23,5.724,6.36,189,False
678585,es,Pobre Familia Rica,Comedy Family,2020-05-08,5.281,0.0,0,False
920974,ja,ヴァイオレット・エヴァーガーデン オーケストラコンサート2021,Music,2021-08-14,3.688,7.0,1,False
77458,ar,Le Cochon de Gaza,Comedy,2011-09-21,4.624,6.911,84,False
517800,de,Käpt'n Sharky,Animation Family,2018-08-30,1.5,5.6,7,False
36950,en,You Don't Know Jack,Drama TV Movie,2010-04-14,10.951,7.105,328,False
14177,en,Beauty Shop,Comedy Romance,2005-04-22,14.969,6.232,422,False
934716,en,More Than I Want to Remember,Animation Documentary,2022-03-11,1.958,6.8,3,False
27461,en,Fat Man and Little Boy,Drama History War,1989-10-20,8.761,6.269,106,False
579057,ja,岬の兄妹,Drama,2019-07-12,3.031,5.4,5,False
511577,en,EGG,Comedy Drama,2019-01-18,3.108,5.7,25,False
757388,en,Audrey,Documentary,2020-11-30,8.411,7.2,40,False
10263,en,Tamara,Fantasy Horror Thriller,2005-05-12,7.431,5.196,207,False
835761,ml,പത്തൊമ്പതാം നൂറ്റാണ്ട്,Action Drama History,2022-09-08,3.27,6.417,6,False
330770,fr,Évolution,Drama Horror Mystery,2016-03-16,8.661,6.028,162,False
745086,en,Brightheart,Animation,2020-05-01,2.591,5.5,2,False
22699,en,"Seddok, l'erede di Satana",Horror,1960-08-16,3.191,4.327,26,False
828434,en,#FBF,Drama,2022-03-31,15.804,5.5,12,False
643255,ko,맛섹 은밀한 경험,Romance,2017-11-21,7.231,0.0,0,False
521720,en,Avengers Grimm: Time Wars,Action Adventure Fantasy,2018-05-01,26.489,4.8,49,False
877826,en,A Tail of Love,Comedy Romance TV Movie,2022-04-23,4.381,7.1,8,False
80606,cn,神勇飛虎霸王花,Action,1989-01-28,2.642,5.8,4,False
314388,zh,山河故人,Drama Romance,2015-10-30,6.647,6.871,173,False
896449,te,ఓరి దేవుడా..!,Comedy Romance,2022-10-21,0.685,7.0,3,False
19528,cn,男兒本色,Action,2007-07-19,6.599,6.7,66,False
772450,es,Presencias,Horror,2022-09-07,93.346,6.906,106,False
309063,en,The Ouija Experiment 2: Theatre of Death,Horror,2015-01-13,16.084,4.4,75,False
651793,ru,Русский рейд,Action,2020-10-01,8.253,5.333,15,False
15907,en,Duma,Adventure Drama Family,2005-04-22,11.789,7.3,162,False
596870,is,"Hvítur, Hvítur Dagur",Drama,2019-07-25,5.59,6.344,77,False
34814,it,Zombi 3,Action Horror,1988-06-01,8.211,5.005,100,False
11832,da,Babettes gæstebud,Drama,1987-08-11,9.668,7.235,308,False
29805,en,Juggernaut,Action Crime Thriller,1974-09-25,7.879,6.086,87,False
79697,en,Butter,Comedy,2012-10-05,13.66,5.858,341,False
39578,en,The Monster Club,Comedy Horror,1981-04-11,5.783,6.157,86,False
270413,ja,ワンピース ストロングワールド Episode 0,Action Animation Comedy,2010-04-24,13.517,7.316,76,False
24229,en,The Killers,Crime Mystery,1964-07-07,11.758,6.947,141,False
25754,en,Children of the Corn,Horror TV Movie Thriller,2009-09-26,10.539,4.503,155,False
26623,en,Generation X,Action Fantasy Science Fiction TV Movie,1996-12-20,3.399,3.965,43,False
719949,hi,खुदा हाफिज,Action Thriller,2020-08-14,4.51,6.768,28,False
193726,en,ABCs of Death 2,Horror,2014-10-02,9.495,5.457,255,False
474987,en,Marry Me at Christmas,Romance TV Movie,2017-10-28,6.949,6.4,53,False
600836,en,Project Ithaca,Science Fiction Thriller,2019-06-07,6.977,6.301,78,False
1018814,en,Post Modern Minions,Animation Family,2022-08-31,4.392,0.0,0,False
292777,ja,花と蛇 ZERO,Drama Mystery Romance Thriller,2014-05-17,8.074,6.208,24,False
580461,zh,嘻哈英熊,Animation Family,2019-02-01,4.007,6.6,15,False
841764,nl,Meskina,Comedy Romance,2021-07-15,6.686,6.207,29,False
595228,ta,சூரரைப் போற்று,Action Drama,2020-11-12,6.076,7.736,55,False
645439,ja,少女☆歌劇 レヴュースタァライトロンド・ロンド・ロンド,Action Animation Drama Fantasy,2020-08-07,2.01,8.5,12,False
12636,ja,ゴジラ×メカゴジラ,Action Science Fiction,2002-11-02,10.987,7.4,165,False
470035,en,Spider-Man 2: Making the Amazing,Action Adventure Documentary Science Fiction,2004-11-30,10.674,6.543,58,False
1001869,en,Flight/Risk,Documentary,2022-09-09,5.567,6.7,9,False
151368,en,Open Windows,Action Crime Thriller,2014-07-04,7.295,5.102,383,False
201207,da,Otto er et næsehorn,Animation Comedy Family,2013-02-07,2.517,4.889,9,False
107235,ko,건축학개론,Comedy Romance,2012-03-22,11.668,7.429,106,False
211798,en,Wallace & Gromit's Cracking Contraptions,Animation Comedy,2002-10-15,5.85,7.37,73,False
818659,pt,Carnaval,Comedy,2021-06-02,9.865,5.227,64,False
58429,es,La Ciénaga,Comedy Drama,2001-04-12,7.86,6.75,92,False
11902,sr,Подземље,Comedy Drama War,1995-04-11,11.973,7.717,530,False
751394,en,The 100 Candles Game,Horror,2020-11-13,16.447,5.783,92,False
11168,de,Go Trabi Go 2 - Das war der wilde Osten,Comedy,1992-08-20,2.983,4.353,17,False
910760,en,Sweet Navidad,Romance TV Movie,2021-12-17,3.687,5.3,6,False
28894,en,Rancho Notorious,Drama Western,1952-03-06,6.401,6.6,74,False
878617,no,Lange flate ballær III,Comedy,2022-04-01,1.425,6.6,5,False
40549,en,The Unnamable,Horror,1988-06-01,3.718,4.773,55,False
830386,ja,Morning Days 6 高橋愛・道重さゆみ・光井愛佳 in 山梨 バスツアー,,2011-04-15,0.6,0.0,0,False
102629,en,El Gringo,Action Adventure Drama Thriller,2012-05-10,13.721,6.201,159,False
166271,en,Haunter,Horror Mystery Thriller,2013-10-17,22.622,6.062,481,False
21380,it,Virus,Horror Science Fiction Thriller,1980-11-17,10.395,5.393,98,False
952127,th,แอน,Drama Mystery Thriller,2022-10-13,1.176,7.0,6,False
216769,en,Swindle,Comedy Crime TV Movie,2013-08-23,9.399,6.98,203,False
254474,en,Zombeavers,Action Comedy Horror,2014-10-20,17.945,4.904,580,False
86820,en,4:44 Last Day on Earth,Drama Science Fiction,2011-09-07,7.812,4.682,129,False
58409,cn,特警屠龍,Action Crime,1988-07-28,5.573,6.417,24,False
597231,en,"Standing Up, Falling Down",Comedy Drama,2020-02-21,5.885,6.4,38,False
15639,en,Larry the Cable Guy: Health Inspector,Comedy,2006-03-24,4.707,4.0,46,False
796207,hi,दोबारा,Mystery Science Fiction Thriller,2022-08-19,3.688,5.409,11,False
361613,zh,港囧,Comedy,2015-09-25,5.177,5.7,43,False
944934,zh,破碎太阳之心,Adventure Fantasy,2022-04-07,1.869,6.306,18,False
646071,en,Foxhole,Action Drama History War,2021-09-16,4.429,5.0,2,False
589970,fr,Le Lion,Comedy,2020-01-29,6.802,5.311,169,False
142638,de,Der kleine Rabe Socke,Animation Family,2012-09-05,3.613,7.3,5,False
745613,de,Es ist zu deinem Besten,Comedy,2020-10-08,3.348,6.0,27,False
18645,en,Tickle Me,Comedy Music Romance Western,1965-06-30,3.287,5.8,21,False
728113,de,Und morgen die ganze Welt,Crime Drama Romance,2021-10-07,4.816,5.725,20,False
17618,en,Laid to Rest,Horror Thriller,2009-04-02,12.037,5.432,147,False
61594,it,Il grande duello,Western,1972-12-29,7.083,5.868,72,False
71700,en,Repeaters,Action Crime Drama Science Fiction,2012-07-07,9.355,5.8,139,False
73262,de,Hell,Horror Mystery Science Fiction Thriller,2011-09-20,7.21,5.545,201,False
295592,en,Monkey Kingdom,Documentary,2015-04-16,9.864,6.89,109,False
40761,en,Revenge of the Creature,Adventure Horror Science Fiction,1955-05-13,8.239,5.75,106,False
36298,it,"Io, loro e Lara",Comedy Drama,2010-01-05,7.1,5.671,275,False
393717,fr,Braqueurs,Crime Drama Thriller,2016-05-04,7.204,6.202,295,False
306650,en,Kajaki,Adventure Drama Thriller War,2014-11-12,7.367,6.56,240,False
991247,en,Kingslayer,Action,2022-02-11,3.073,5.8,8,False
27769,en,Sometimes They Come Back,Horror TV Movie,1991-05-07,16.208,5.894,179,False
438634,ca,Estiu 1993,Drama,2017-03-24,6.926,7.12,154,False
475888,en,Tell It to the Bees,Drama Romance,2019-05-03,15.707,7.597,347,False
601297,fr,Mon Cousin,Comedy,2020-09-30,4.268,5.494,89,False
103327,fr,Les Vacances de Ducobu,Comedy,2012-04-24,5.996,4.693,269,False
334394,tr,Baskın: Karabasan,Horror,2015-12-31,9.475,5.775,244,False
376501,en,Outlaws and Angels,Drama Thriller Western,2016-01-25,7.299,5.4,78,False
42566,en,An Eye for an Eye,Action Adventure Crime,1981-08-14,13.735,5.293,75,False
626318,en,Christmas Town,Romance TV Movie,2019-12-01,7.302,7.361,36,False
631420,en,The Mistletoe Secret,Romance TV Movie,2019-11-10,4.073,6.722,18,False
356161,fr,Phantom Boy,Animation Fantasy Mystery,2015-10-14,6.335,6.907,59,False
60175,fr,Les sous-doués,Comedy,1980-04-30,8.088,6.494,385,False
67713,en,Popeye the Sailor Meets Sindbad the Sailor,Adventure Animation Comedy Family,1936-11-27,5.818,6.302,86,False
580630,en,Girl on the Third Floor,Horror Thriller,2019-10-25,9.828,5.197,246,False
35026,fr,Lucky Luke,Adventure Comedy Western,2009-10-21,8.581,4.454,472,False
349045,en,Looney Tunes: Rabbits Run,Animation Comedy,2015-08-04,9.965,6.1,34,False
63721,cn,超級學校霸王,Action Comedy Science Fiction,1993-07-15,5.954,5.8,30,False
325844,fr,Les Profs 2,Comedy,2015-07-01,7.399,5.361,856,False
691417,en,The Penthouse,Thriller,2021-04-13,2.509,2.654,13,False
427033,de,Dieses bescheuerte Herz,Drama,2017-12-21,8.44,7.401,242,False
9967,en,Uncommon Valor,Action Drama War,1983-12-16,14.617,6.166,154,False
31498,en,The Mummy's Hand,Adventure Fantasy Horror,1940-09-20,5.009,6.023,64,False
25473,en,Walking Tall,Action Crime Drama,1973-02-22,13.777,6.739,95,False
33475,en,Abbott and Costello Meet the Invisible Man,Comedy Horror,1951-04-12,6.744,6.667,72,False
601643,hi,Ghost Stories,Horror,2020-01-01,9.167,5.19,58,False
1047445,zh,棺山古墓,Adventure Fantasy,2022-11-12,1.372,6.0,2,False
381237,en,Office Uprising,Action Comedy Horror,2018-06-19,10.521,5.3,182,False
1033024,en,Iliza Shlesinger: Hot Forever,Comedy,2022-10-11,4.058,6.278,9,False
438455,en,The Archer,Action,2017-03-11,10.474,5.597,72,False
8342,bs,No Man's Land,Action Drama History,2001-09-08,10.597,7.484,372,False
18167,en,Another 9 1/2 Weeks,Drama Romance,1997-06-12,8.883,4.7,71,False
